,year,driverId,constructorId,raceId,resultId,grid,positionOrder,laps,time,milliseconds,rank,fastestLapTime,avLapTimeMill,status,status_short,weather_main,circuitId,AvTeamLapTimeMill,res_q,q1Mill,q2Mill,q3Mill,debut_raceId,is_debut,avPosTeam,overCir,overYear
124,2009,5,1,7,7687,14,14,57,\N,\N,18,1:29.174,91120.78947368421,+1 Lap,+1 Lap,dry,5,90950.92921960073,14.0,88199.0,88207.0,0.0,36,False,10.411764705882353,3.5104166666666665,3.8588235294117648
125,2009,6,3,7,7685,12,12,58,+1:06.376,5251224,6,1:27.988,90538.3448275862,Finished,finished,dry,5,90238.02586206896,12.0,87691.0,87629.0,0.0,52,False,10.970588235294118,3.5104166666666665,3.8588235294117648
126,2009,7,5,7,7691,20,18,57,\N,\N,17,1:29.022,91376.68421052632,+1 Lap,+1 Lap,dry,5,91274.37719298246,20.0,88918.0,0.0,0.0,18,False,14.911764705882353,3.5104166666666665,3.8588235294117648
127,2009,8,6,7,7682,6,9,58,+50.246,5235094,8,1:28.061,90260.24137931035,Finished,finished,dry,5,90171.87931034483,6.0,87556.0,87387.0,88815.0,141,False,9.794117647058824,3.5104166666666665,3.8588235294117648
128,2009,9,2,7,7680,10,7,58,+46.247,5231095,7,1:28.008,90191.29310344828,Finished,finished,dry,5,90347.1551724138,10.0,87788.0,87455.0,89357.0,65,False,11.088235294117647,3.5104166666666665,3.8588235294117648
129,2009,10,7,7,7681,13,8,58,+46.959,5231807,5,1:27.883,90203.56896551725,Finished,finished,dry,5,90038.77586206897,13.0,88160.0,87795.0,0.0,97,False,9.558823529411764,3.5104166666666665,3.8588235294117648
130,2009,12,4,7,7689,17,16,57,\N,\N,12,1:28.340,91234.19298245614,+1 Lap,+1 Lap,dry,5,90852.16545674531,17.0,88582.0,0.0,0.0,18,False,12.411764705882353,3.5104166666666665,3.8588235294117648
131,2009,13,6,7,7679,7,6,58,+39.996,5224844,9,1:28.176,90083.5172413793,Finished,finished,dry,5,90171.87931034483,7.0,87508.0,87349.0,88858.0,124,False,9.794117647058824,3.5104166666666665,3.8588235294117648
132,2009,15,7,7,7677,5,4,58,+27.843,5212691,4,1:27.868,89873.9827586207,Finished,finished,dry,5,90038.77586206897,5.0,87529.0,87195.0,88666.0,207,False,9.558823529411764,3.5104166666666665,3.8588235294117648
133,2009,16,10,7,7690,15,17,57,\N,\N,19,1:29.192,91337.08771929824,+1 Lap,+1 Lap,dry,5,94505.54385964913,15.0,88278.0,88391.0,0.0,36,False,13.941176470588236,3.5104166666666665,3.8588235294117648
134,2009,17,9,7,7675,4,2,58,+6.714,5191562,3,1:27.809,89509.68965517242,Finished,finished,dry,5,89516.12931034484,4.0,87466.0,87416.0,88613.0,124,False,7.029411764705882,3.5104166666666665,3.8588235294117648
135,2009,18,23,7,7674,2,1,58,1:26:24.848,5184848,1,1:27.579,89393.93103448275,Finished,finished,dry,5,90297.63573000734,2.0,87355.0,87230.0,88421.0,158,False,4.882352941176471,3.5104166666666665,3.8588235294117648
136,2009,20,9,7,7676,1,3,58,+7.461,5192309,2,1:27.622,89522.56896551725,Finished,finished,dry,5,89516.12931034484,1.0,87330.0,87016.0,88316.0,42,False,7.029411764705882,3.5104166666666665,3.8588235294117648
137,2009,21,10,7,7693,19,20,4,\N,\N,20,1:34.070,97674.0,Brakes,technical,dry,5,94505.54385964913,19.0,88717.0,0.0,0.0,224,False,13.941176470588236,3.5104166666666665,3.8588235294117648
138,2009,22,23,7,7692,3,19,47,\N,\N,14,1:28.526,91201.34042553192,Gearbox,technical,dry,5,90297.63573000734,3.0,87371.0,87418.0,88579.0,273,False,4.882352941176471,3.5104166666666665,3.8588235294117648
139,2009,67,5,7,7688,18,15,57,\N,\N,16,1:28.624,91172.0701754386,+1 Lap,+1 Lap,dry,5,91274.37719298246,18.0,88708.0,0.0,0.0,1,False,14.911764705882353,3.5104166666666665,3.8588235294117648
140,2009,1,1,8,7709,18,16,59,\N,\N,18,1:22.576,85293.59322033898,+1 Lap,+1 Lap,dry,9,86184.60216572505,19.0,79917.0,0.0,0.0,36,False,10.411764705882353,6.787249283667622,3.8588235294117648
141,2009,2,2,8,7708,15,15,59,\N,\N,13,1:21.956,84837.71186440678,+1 Lap,+1 Lap,dry,9,84637.16101694916,15.0,79559.0,79448.0,0.0,158,False,11.088235294117647,6.787249283667622,3.8588235294117648
142,2009,3,3,8,7698,7,5,60,+45.915,5015243,3,1:21.054,83587.38333333333,Finished,finished,dry,9,83821.61666666667,7.0,79228.0,78591.0,80361.0,53,False,10.970588235294118,6.787249283667622,3.8588235294117648
143,2009,4,4,8,7707,10,14,59,\N,\N,12,1:21.852,84444.49152542373,+1 Lap,+1 Lap,dry,9,84433.50847457627,10.0,79167.0,78761.0,80741.0,141,False,12.411764705882353,6.787249283667622,3.8588235294117648
144,2009,5,1,8,7713,13,20,36,\N,\N,15,1:22.418,87075.61111111111,Collision,collision,dry,9,86184.60216572505,13.0,79732.0,79353.0,0.0,36,False,10.411764705882353,6.787249283667622,3.8588235294117648
145,2009,6,3,8,7704,5,11,60,+1:14.023,5043351,11,1:21.845,84055.85,Finished,finished,dry,9,83821.61666666667,5.0,78530.0,78575.0,80216.0,52,False,10.970588235294118,6.787249283667622,3.8588235294117648
146,2009,7,5,8,7712,17,19,37,\N,\N,16,1:22.466,87337.21621621621,Collision,collision,dry,9,86346.59115895556,17.0,79898.0,0.0,0.0,18,False,14.911764705882353,6.787249283667622,3.8588235294117648
147,2009,8,6,8,7701,9,8,60,+1:09.622,5038950,7,1:21.656,83982.5,Finished,finished,dry,9,83777.675,9.0,79010.0,78566.0,80715.0,141,False,9.794117647058824,6.787249283667622,3.8588235294117648
148,2009,9,2,8,7706,12,13,59,\N,\N,14,1:22.182,84436.61016949153,+1 Lap,+1 Lap,dry,9,84637.16101694916,12.0,79730.0,79308.0,0.0,65,False,11.088235294117647,6.787249283667622,3.8588235294117648
149,2009,10,7,8,7702,8,9,60,+1:09.823,5039151,8,1:21.671,83985.85,Finished,finished,dry,9,83973.21666666667,8.0,79198.0,78791.0,80490.0,97,False,9.558823529411764,6.787249283667622,3.8588235294117648
150,2009,12,4,8,7705,14,12,59,\N,\N,17,1:22.505,84422.52542372882,+1 Lap,+1 Lap,dry,9,84433.50847457627,14.0,79555.0,79392.0,0.0,18,False,12.411764705882353,6.787249283667622,3.8588235294117648
151,2009,13,6,8,7697,11,4,60,+45.043,5014371,6,1:21.509,83572.85,Finished,finished,dry,9,83777.675,11.0,79148.0,78927.0,0.0,124,False,9.794117647058824,6.787249283667622,3.8588235294117648
152,2009,15,7,8,7700,4,7,60,+1:08.307,5037635,9,1:21.806,83960.58333333333,Finished,finished,dry,9,83973.21666666667,4.0,78886.0,78240.0,80091.0,207,False,9.558823529411764,6.787249283667622,3.8588235294117648
153,2009,16,10,8,7710,20,17,59,\N,\N,20,1:23.475,85312.44067796611,+1 Lap,+1 Lap,dry,9,84663.3036723164,18.0,79909.0,0.0,0.0,36,False,13.941176470588236,6.787249283667622,3.8588235294117648
154,2009,17,9,8,7695,3,2,60,+15.188,4984516,2,1:20.915,83075.26666666666,Finished,finished,dry,9,82948.7,3.0,78674.0,78209.0,79868.0,124,False,7.029411764705882,6.787249283667622,3.8588235294117648
155,2009,18,23,8,7699,6,6,60,+46.285,5015613,4,1:21.189,83593.55,Finished,finished,dry,9,83550.96666666667,6.0,78957.0,78663.0,80289.0,158,False,4.882352941176471,6.787249283667622,3.8588235294117648
156,2009,20,9,8,7694,1,1,60,1:22:49.328,4969328,1,1:20.735,82822.13333333333,Finished,finished,dry,9,82948.7,1.0,78685.0,78119.0,79509.0,42,False,7.029411764705882,6.787249283667622,3.8588235294117648
157,2009,21,10,8,7703,16,10,60,+1:11.522,5040850,10,1:21.810,84014.16666666667,Finished,finished,dry,9,84663.3036723164,16.0,79802.0,0.0,0.0,224,False,13.941176470588236,6.787249283667622,3.8588235294117648
158,2009,22,23,8,7696,2,3,60,+41.175,5010503,5,1:21.429,83508.38333333333,Finished,finished,dry,9,83550.96666666667,2.0,79325.0,78335.0,79856.0,273,False,4.882352941176471,6.787249283667622,3.8588235294117648
159,2009,67,5,8,7711,19,18,59,\N,\N,19,1:22.711,85355.96610169491,+1 Lap,+1 Lap,dry,9,86346.59115895556,20.0,80236.0,0.0,0.0,1,False,14.911764705882353,6.787249283667622,3.8588235294117648
160,2009,1,1,9,7731,5,18,59,\N,\N,15,1:35.367,99783.59322033898,+1 Lap,+1 Lap,dry,20,98741.81327683615,5.0,91473.0,99149.0,92616.0,36,False,10.411764705882353,6.670081967213115,3.8588235294117648
161,2009,2,2,9,7723,11,10,60,+1:01.925,5865235,10,1:34.559,97753.91666666667,Finished,finished,dry,20,97817.5,11.0,91771.0,102310.0,0.0,158,False,11.088235294117647,6.670081967213115,3.8588235294117648
162,2009,3,3,9,7717,15,4,60,+21.099,5824409,7,1:34.403,97073.48333333334,Finished,finished,dry,20,97421.625,15.0,91598.0,102859.0,0.0,53,False,10.970588235294118,6.670081967213115,3.8588235294117648
163,2009,4,4,9,7720,12,7,60,+24.888,5828198,1,1:33.365,97136.63333333333,Finished,finished,dry,20,97498.63333333333,12.0,91302.0,102318.0,0.0,141,False,12.411764705882353,6.670081967213115,3.8588235294117648
164,2009,5,1,9,7721,6,8,60,+58.692,5862002,17,1:35.524,97700.03333333334,Finished,finished,dry,20,98741.81327683615,6.0,91881.0,100826.0,93859.0,36,False,10.411764705882353,6.670081967213115,3.8588235294117648
165,2009,6,3,9,7725,13,12,60,+1:02.876,5866186,5,1:34.238,97769.76666666666,Finished,finished,dry,20,97421.625,13.0,91884.0,102500.0,0.0,52,False,10.970588235294118,6.670081967213115,3.8588235294117648
166,2009,7,5,9,7733,19,20,18,\N,\N,20,1:37.498,102039.22222222222,Hydraulics,technical,dry,20,100132.40277777778,20.0,93559.0,0.0,0.0,18,False,14.911764705882353,6.670081967213115,3.8588235294117648
167,2009,8,6,9,7732,9,19,34,\N,\N,18,1:36.080,98640.61764705883,Engine,technical,dry,20,97813.77549019607,9.0,91869.0,101730.0,94710.0,141,False,9.794117647058824,6.670081967213115,3.8588235294117648
168,2009,9,2,9,7727,16,14,60,+1:09.555,5872865,9,1:34.537,97881.08333333333,Finished,finished,dry,20,97817.5,16.0,92190.0,0.0,0.0,65,False,11.088235294117647,6.670081967213115,3.8588235294117648
169,2009,10,7,9,7722,20,9,60,+1:01.457,5864767,16,1:35.369,97746.11666666667,Finished,finished,dry,20,97992.05833333333,19.0,92423.0,0.0,0.0,97,False,9.558823529411764,6.670081967213115,3.8588235294117648
170,2009,12,4,9,7726,10,13,60,+1:08.328,5871638,12,1:34.876,97860.63333333333,Finished,finished,dry,20,97498.63333333333,10.0,92128.0,95737.0,94803.0,18,False,12.411764705882353,6.670081967213115,3.8588235294117648
171,2009,13,6,9,7716,8,3,60,+15.906,5819216,8,1:34.458,96986.93333333333,Finished,finished,dry,20,97813.77549019607,8.0,91600.0,101708.0,94574.0,124,False,9.794117647058824,6.670081967213115,3.8588235294117648
172,2009,15,7,9,7730,14,17,60,+1:30.970,5894280,2,1:33.654,98238.0,Finished,finished,dry,20,97992.05833333333,14.0,91760.0,102771.0,0.0,207,False,9.558823529411764,6.670081967213115,3.8588235294117648
173,2009,16,10,9,7728,7,15,60,+1:11.941,5875251,14,1:35.366,97920.85,Finished,finished,dry,20,97840.73333333334,7.0,92015.0,96740.0,94316.0,36,False,13.941176470588236,6.670081967213115,3.8588235294117648
174,2009,17,9,9,7714,1,1,60,1:36:43.310,5803310,3,1:34.003,96721.83333333333,Finished,finished,dry,20,96798.93333333333,1.0,91257.0,98038.0,92230.0,124,False,7.029411764705882,6.670081967213115,3.8588235294117648
175,2009,18,23,9,7718,3,5,60,+23.609,5826919,6,1:34.252,97115.31666666667,Finished,finished,dry,20,97122.475,3.0,91568.0,99032.0,92473.0,158,False,4.882352941176471,6.670081967213115,3.8588235294117648
176,2009,20,9,9,7715,4,2,60,+9.252,5812562,4,1:34.089,96876.03333333334,Finished,finished,dry,20,96798.93333333333,4.0,91430.0,99504.0,92480.0,42,False,7.029411764705882,6.670081967213115,3.8588235294117648
177,2009,21,10,9,7724,18,11,60,+1:02.327,5865637,13,1:35.301,97760.61666666667,Finished,finished,dry,20,97840.73333333334,18.0,92402.0,0.0,0.0,224,False,13.941176470588236,6.670081967213115,3.8588235294117648
178,2009,22,23,9,7719,2,6,60,+24.468,5827778,11,1:34.676,97129.63333333333,Finished,finished,dry,20,97122.475,2.0,91482.0,94455.0,92357.0,273,False,4.882352941176471,6.670081967213115,3.8588235294117648
179,2009,67,5,9,7729,17,16,60,+1:30.225,5893535,19,1:36.279,98225.58333333333,Finished,finished,dry,20,100132.40277777778,17.0,92251.0,0.0,0.0,1,False,14.911764705882353,6.670081967213115,3.8588235294117648
180,2009,1,1,10,7734,4,1,70,1:38:23.876,5903876,4,1:22.479,84341.08571428571,Finished,finished,dry,11,84586.74285714285,4.0,80842.0,80465.0,81839.0,36,False,10.411764705882353,6.090700344431688,3.8588235294117648
181,2009,2,2,10,7744,15,11,70,+1:10.612,5974488,14,1:23.282,85349.82857142857,Finished,finished,dry,11,85374.35714285714,16.0,81738.0,0.0,0.0,158,False,11.088235294117647,6.090700344431688,3.8588235294117648
182,2009,3,3,10,7737,5,4,70,+26.967,5930843,3,1:22.468,84726.32857142857,Finished,finished,dry,11,85024.95000000001,5.0,80793.0,80862.0,81890.0,53,False,10.970588235294118,6.090700344431688,3.8588235294117648
183,2009,4,4,10,7751,1,18,15,\N,\N,18,1:23.529,91834.06666666667,Wheel,technical,dry,11,88598.37619047619,1.0,81313.0,80826.0,81569.0,141,False,12.411764705882353,6.090700344431688,3.8588235294117648
184,2009,5,1,10,7738,6,5,70,+34.392,5938268,8,1:22.958,84832.4,Finished,finished,dry,11,84586.74285714285,6.0,81659.0,80807.0,82095.0,36,False,10.411764705882353,6.090700344431688,3.8588235294117648
185,2009,6,3,10,7742,9,9,70,+1:08.774,5972650,11,1:23.180,85323.57142857143,Finished,finished,dry,11,85024.95000000001,9.0,81407.0,80570.0,82835.0,52,False,10.970588235294118,6.090700344431688,3.8588235294117648
186,2009,8,6,10,7735,7,2,70,+11.529,5915405,2,1:22.434,84505.78571428571,Finished,finished,dry,11,84505.78571428571,7.0,81500.0,80647.0,82468.0,141,False,9.794117647058824,6.090700344431688,3.8588235294117648
187,2009,9,2,10,7746,18,13,70,+1:14.046,5977922,12,1:23.224,85398.88571428572,Finished,finished,dry,11,85374.35714285714,19.0,81901.0,0.0,0.0,65,False,11.088235294117647,6.090700344431688,3.8588235294117648
188,2009,10,7,10,7739,13,6,70,+35.237,5939113,5,1:22.506,84844.47142857143,Finished,finished,dry,11,85079.72142857143,14.0,81584.0,81242.0,0.0,97,False,9.558823529411764,6.090700344431688,3.8588235294117648
189,2009,12,4,10,7745,14,12,70,+1:11.512,5975388,15,1:23.418,85362.68571428572,Finished,finished,dry,11,88598.37619047619,15.0,81278.0,81389.0,0.0,18,False,12.411764705882353,6.090700344431688,3.8588235294117648
190,2009,13,6,10,7753,0,20,0,\N,\N,\N,\N,,Withdrew,out,dry,11,84505.78571428571,10.0,81420.0,80823.0,0.0,124,False,9.794117647058824,6.090700344431688,3.8588235294117648
191,2009,15,7,10,7741,11,8,70,+1:08.172,5972048,13,1:23.261,85314.97142857143,Finished,finished,dry,11,85079.72142857143,12.0,81416.0,81082.0,0.0,207,False,9.558823529411764,6.090700344431688,3.8588235294117648
192,2009,16,10,10,7752,17,19,1,\N,\N,\N,\N,104266.0,Overheating,technical,dry,11,94931.83333333334,18.0,81868.0,0.0,0.0,36,False,13.941176470588236,6.090700344431688,3.8588235294117648
193,2009,17,9,10,7736,3,3,70,+16.886,5920762,1,1:21.931,84582.31428571428,Finished,finished,dry,11,86343.0709359606,3.0,80964.0,80358.0,81741.0,124,False,7.029411764705882,6.090700344431688,3.8588235294117648
194,2009,18,23,10,7740,8,7,70,+55.088,5958964,6,1:22.706,85128.05714285714,Finished,finished,dry,11,85229.25714285714,8.0,81471.0,80707.0,82511.0,158,False,4.882352941176471,6.090700344431688,3.8588235294117648
195,2009,20,9,10,7750,2,17,29,\N,\N,17,1:23.457,88103.8275862069,Suspension,technical,dry,11,86343.0709359606,2.0,81178.0,80604.0,81607.0,42,False,7.029411764705882,6.090700344431688,3.8588235294117648
196,2009,21,10,10,7747,16,14,69,\N,\N,10,1:23.174,85597.66666666667,+1 Lap,+1 Lap,dry,11,94931.83333333334,17.0,81807.0,0.0,0.0,224,False,13.941176470588236,6.090700344431688,3.8588235294117648
197,2009,22,23,10,7743,12,10,70,+1:09.256,5973132,9,1:23.024,85330.45714285714,Finished,finished,dry,11,85229.25714285714,13.0,81558.0,81222.0,0.0,273,False,4.882352941176471,6.090700344431688,3.8588235294117648
198,2009,67,5,10,7749,10,16,69,\N,\N,7,1:22.955,86252.15942028986,+1 Lap,+1 Lap,dry,11,86057.94927536232,11.0,81571.0,81002.0,0.0,1,False,14.911764705882353,6.090700344431688,3.8588235294117648
199,2009,153,5,10,7748,19,15,69,\N,\N,16,1:23.444,85863.73913043478,+1 Lap,+1 Lap,dry,11,86057.94927536232,20.0,82359.0,0.0,0.0,10,True,14.911764705882353,6.090700344431688,3.8588235294117648
200,2009,1,1,11,7755,1,2,57,+2.358,5753647,4,1:39.056,100941.17543859649,Finished,finished,dry,12,101096.21052631579,1.0,98649.0,98182.0,99489.0,36,False,10.411764705882353,4.160714285714286,3.8588235294117648
201,2009,2,2,11,7764,11,11,57,+48.822,5800111,13,1:39.704,101756.33333333333,Finished,finished,dry,12,101649.71052631579,11.0,99032.0,98826.0,0.0,158,False,11.088235294117647,4.160714285714286,3.8588235294117648
202,2009,3,3,11,7758,7,5,57,+20.870,5772159,6,1:39.329,101265.94736842105,Finished,finished,dry,12,102812.97368421053,7.0,99039.0,98346.0,100185.0,53,False,10.970588235294118,4.160714285714286,3.8588235294117648
203,2009,4,4,11,7759,8,6,57,+27.744,5779033,10,1:39.494,101386.54385964913,Finished,finished,dry,12,101948.21052631579,8.0,99155.0,98717.0,100236.0,141,False,12.411764705882353,4.160714285714286,3.8588235294117648
204,2009,5,1,11,7757,2,4,57,+20.032,5771321,7,1:39.341,101251.24561403508,Finished,finished,dry,12,101096.21052631579,2.0,98816.0,98230.0,99532.0,36,False,10.411764705882353,4.160714285714286,3.8588235294117648
205,2009,6,3,11,7771,17,18,54,\N,\N,14,1:39.747,104360.0,+3 Laps,manylaps,dry,12,102812.97368421053,17.0,99795.0,0.0,0.0,52,False,10.970588235294118,4.160714285714286,3.8588235294117648
206,2009,8,6,11,7756,6,3,57,+15.994,5767283,5,1:39.207,101180.40350877192,Finished,finished,dry,12,102672.99639724311,6.0,98843.0,98782.0,100144.0,141,False,9.794117647058824,4.160714285714286,3.8588235294117648
207,2009,9,2,11,7761,10,8,57,+36.667,5787956,8,1:39.374,101543.08771929824,Finished,finished,dry,12,101649.71052631579,10.0,98806.0,98747.0,100512.0,65,False,11.088235294117647,4.160714285714286,3.8588235294117648
208,2009,10,7,11,7767,13,14,57,+1:26.519,5837808,1,1:38.683,102417.68421052632,Finished,finished,dry,12,102224.77192982456,13.0,99459.0,98991.0,0.0,97,False,9.558823529411764,4.160714285714286,3.8588235294117648
209,2009,15,7,11,7766,18,13,57,+1:04.527,5815816,15,1:39.941,102031.85964912281,Finished,finished,dry,12,102224.77192982456,18.0,99807.0,0.0,0.0,207,False,9.558823529411764,4.160714285714286,3.8588235294117648
210,2009,16,10,11,7763,12,10,57,+47.935,5799224,12,1:39.622,101740.77192982456,Finished,finished,dry,12,101878.30701754386,12.0,99145.0,98846.0,0.0,36,False,13.941176470588236,4.160714285714286,3.8588235294117648
211,2009,17,9,11,7762,9,9,57,+44.910,5796199,11,1:39.528,101687.70175438597,Finished,finished,dry,12,102523.89435545386,9.0,98983.0,98625.0,100239.0,124,False,7.029411764705882,4.160714285714286,3.8588235294117648
212,2009,18,23,11,7760,5,7,57,+34.913,5786202,2,1:38.874,101512.31578947368,Finished,finished,dry,12,101206.06140350876,5.0,98531.0,98601.0,99821.0,158,False,4.882352941176471,4.160714285714286,3.8588235294117648
213,2009,20,9,11,7773,4,20,23,\N,\N,16,1:39.992,103360.08695652174,Engine,technical,dry,12,102523.89435545386,4.0,99295.0,98273.0,99789.0,42,False,7.029411764705882,4.160714285714286,3.8588235294117648
214,2009,21,10,11,7765,16,12,57,+1:03.614,5814903,17,1:40.111,102015.84210526316,Finished,finished,dry,12,101878.30701754386,16.0,99531.0,0.0,0.0,224,False,13.941176470588236,4.160714285714286,3.8588235294117648
215,2009,22,23,11,7754,3,1,57,1:35:51.289,5751289,3,1:38.990,100899.80701754386,Finished,finished,dry,12,101206.06140350876,3.0,99019.0,98076.0,99563.0,273,False,4.882352941176471,4.160714285714286,3.8588235294117648
216,2009,67,5,11,7772,15,19,41,\N,\N,20,1:41.042,105225.14634146342,Brakes,technical,dry,12,104383.37674216028,15.0,98912.0,99514.0,0.0,1,False,14.911764705882353,4.160714285714286,3.8588235294117648
217,2009,69,6,11,7770,20,17,56,\N,\N,18,1:40.590,104165.58928571429,+1 Lap,+1 Lap,dry,12,102672.99639724311,20.0,101413.0,0.0,0.0,273,False,9.794117647058824,4.160714285714286,3.8588235294117648
218,2009,153,5,11,7769,19,16,56,\N,\N,19,1:40.935,103541.60714285714,+1 Lap,+1 Lap,dry,12,104383.37674216028,19.0,99925.0,0.0,0.0,10,False,14.911764705882353,4.160714285714286,3.8588235294117648
219,2009,154,4,11,7768,14,15,57,+1:31.774,5843063,9,1:39.428,102509.87719298246,Finished,finished,dry,12,101948.21052631579,14.0,99322.0,99040.0,0.0,11,True,12.411764705882353,4.160714285714286,3.8588235294117648
220,2009,1,1,12,7792,12,19,0,\N,\N,\N,\N,,Collision,collision,dry,13,115085.40909090909,12.0,105767.0,105122.0,0.0,36,False,10.411764705882353,6.44991789819376,3.8588235294117648
221,2009,2,2,12,7778,3,5,44,+11.276,5042271,2,1:47.371,114597.06818181818,Finished,finished,dry,13,114582.18181818182,3.0,105566.0,104709.0,106500.0,158,False,11.088235294117647,6.44991789819376,3.8588235294117648
